4.000000,0.280409
1.000000,0.434980
2.870475,0.537701
3.541266,0.644755
4.000000,0.429285
2.000000,0.611482
4.000000,0.344304
1.000000,0.670727
3.000000,0.430756
2.000000,0.239221
0.000000,0.346453
3.000000,0.333283
0.000000,0.392816
4.000000,0.625782
