0.000000	1.000000	0.000000	0.000000	0.000000	
0.000000	1.000000	0.000000	0.000000	0.000000	
0.000000	1.000000	0.000000	0.000000	0.000000	
0.000000	1.000000	0.000000	0.000000	0.000000	
0.000000	1.000000	0.000000	0.000000	0.000000	
0.000000	1.000000	0.000000	0.000000	0.000000	
0.000000	1.000000	0.000000	0.000000	0.000000	
0.000000	1.000000	0.000000	0.000000	0.000000	
0.000000	0.888889	0.000000	0.000000	0.000000	
0.000000	0.800000	0.000000	0.000000	0.000000	
0.000000	0.818182	0.000000	0.000000	0.000000	
0.000000	0.833333	0.000000	0.000000	0.000000	
0.000000	0.846154	0.000000	0.000000	0.000000	
0.000000	0.857143	0.000000	0.000000	0.000000	
0.000000	0.866667	0.000000	0.000000	0.000000	
0.000000	0.875000	0.000000	0.000000	0.000000	
0.000000	0.882353	0.000000	0.000000	0.000000	
0.000000	0.888889	0.000000	0.000000	0.000000	
0.000000	0.894737	0.000000	0.000000	0.000000	
0.000000	0.900000	0.000000	0.000000	0.000000	
0.000000	0.857143	0.000000	0.000000	0.000000	
0.000000	0.818182	0.000000	0.000000	0.000000	
0.000000	0.826087	0.000000	0.000000	0.000000	
0.000000	0.833333	0.000000	0.000000	0.000000	
0.000000	0.840000	0.000000	0.000000	0.000000	
0.000000	0.846154	0.000000	0.000000	0.000000	
0.000000	0.814815	0.000000	0.000000	0.000000	
0.000000	0.821429	0.000000	0.000000	0.000000	
0.000000	0.827586	0.000000	0.000000	0.000000	
0.000000	0.833333	0.000000	0.000000	0.000000	
0.000000	0.838710	0.000000	0.000000	0.000000	
0.000000	0.843750	0.000000	0.000000	0.000000	
0.000000	0.848485	0.000000	0.000000	0.000000	
0.000000	0.852941	0.000000	0.000000	0.000000	
0.000000	0.857143	0.000000	0.000000	0.000000	
0.000000	0.861111	0.000000	0.000000	0.000000	
0.000000	0.864865	0.000000	0.000000	0.000000	
0.000000	0.868421	0.000000	0.000000	0.000000	
0.000000	0.871795	0.000000	0.000000	0.000000	
0.000000	0.875000	0.000000	0.000000	0.000000	
0.000000	0.878049	0.000000	0.000000	0.000000	
0.000000	0.880952	0.000000	0.000000	0.000000	
0.000000	0.883721	0.000000	0.000000	0.000000	
0.000000	0.886364	0.000000	0.000000	0.000000	
0.000000	0.888889	0.000000	0.000000	0.000000	
0.000000	0.891304	0.000000	0.000000	0.000000	
0.000000	0.893617	0.000000	0.000000	0.000000	
0.000000	0.895833	0.000000	0.000000	0.000000	
0.000000	0.897959	0.000000	0.000000	0.000000	
0.000000	0.880000	0.000000	0.000000	0.000000	
0.000000	0.882353	0.000000	0.000000	0.000000	
0.000000	0.884615	0.000000	0.000000	0.000000	
0.000000	0.886792	0.000000	0.000000	0.000000	
0.000000	0.888889	0.000000	0.000000	0.000000	
0.000000	0.890909	0.000000	0.000000	0.000000	
0.000000	0.875000	0.000000	0.000000	0.000000	
0.000000	0.877193	0.000000	0.000000	0.000000	
0.000000	0.879310	0.000000	0.000000	0.000000	
0.000000	0.881356	0.000000	0.000000	0.000000	
0.000000	0.883333	0.000000	0.000000	0.000000	
0.000000	0.885246	0.000000	0.000000	0.000000	
0.000000	0.887097	0.000000	0.000000	0.000000	
0.000000	0.888889	0.000000	0.000000	0.000000	
0.000000	0.890625	0.000000	0.000000	0.000000	
0.000000	0.892308	0.000000	0.000000	0.000000	
0.000000	0.893939	0.000000	0.000000	0.000000	
0.000000	0.895522	0.000000	0.000000	0.000000	
0.000000	0.882353	0.000000	0.000000	0.000000	
0.000000	0.884058	0.000000	0.000000	0.000000	
0.000000	0.885714	0.000000	0.000000	0.000000	
0.000000	0.887324	0.000000	0.000000	0.000000	
0.000000	0.888889	0.000000	0.000000	0.000000	
0.000000	0.890411	0.000000	0.000000	0.000000	
0.000000	0.891892	0.000000	0.000000	0.000000	
0.000000	0.893333	0.013333	0.000000	0.000000	
0.000000	0.894737	0.013158	0.000000	0.000000	
0.000000	0.896104	0.012987	0.000000	0.000000	
0.000000	0.897436	0.012821	0.000000	0.000000	
0.000000	0.898734	0.012658	0.000000	0.000000	
0.000000	0.900000	0.012500	0.000000	0.000000	
0.000000	0.901235	0.012346	0.000000	0.000000	
0.000000	0.902439	0.012195	0.000000	0.000000	
0.000000	0.903614	0.012048	0.000000	0.000000	
0.000000	0.904762	0.011905	0.000000	0.000000	
0.000000	0.894118	0.011765	0.000000	0.000000	
0.000000	0.883721	0.011628	0.000000	0.000000	
0.000000	0.885057	0.011494	0.000000	0.000000	
0.000000	0.886364	0.011364	0.000000	0.000000	
0.000000	0.887640	0.011236	0.000000	0.000000	
0.000000	0.888889	0.011111	0.000000	0.000000	
0.000000	0.890110	0.010989	0.000000	0.000000	
0.000000	0.891304	0.010870	0.000000	0.000000	
0.000000	0.892473	0.010753	0.000000	0.000000	
0.000000	0.893617	0.010638	0.000000	0.000000	
0.000000	0.894737	0.010526	0.000000	0.000000	
0.000000	0.895833	0.010417	0.000000	0.000000	
0.000000	0.896907	0.010309	0.000000	0.000000	
0.000000	0.887755	0.010204	0.000000	0.000000	
0.000000	0.888889	0.010101	0.000000	0.000000	
0.000000	0.890000	0.010000	0.000000	0.000000	
