0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.024622475589787127	0.025264769682276384	0.009239995104638354	0.03588638092822725	0.00761436905127418	0.03693864642631246	0.024852287263202773	0.025102828308527326	0.02763406172012903	0.023164057528318703	0.015477057538237434	0.03166978405033157	0.020432984675261497	0.028188147393445405	0.03039310846881824	0.021219595169246472	0.024969623329283108	0.02502124044180119	0.006230529595015575	0.03800414744593508	0.022398621623284723	0.026780074950524233	0.027341371331141152	0.023369242514208157	0.013554583029418917	0.03299643281807372	0.028049893519926983	0.022872904731593462	
0.0494875371459761	0.0503594062353792	0.021294823155060576	0.06982838786034323	0.023641387780165803	0.06810035842293907	0.050679174026923304	0.04952720179790526	0.05569419928175785	0.046031139960120496	0.03307841709152706	0.0618517258969563	0.03958890780831915	0.05726778740023774	0.060846881824799796	0.04239666609967682	0.05078979343863912	0.04944774851316907	0.023089609675645956	0.06864446231325913	0.04504338194572642	0.05339172175670555	0.05529168189014736	0.04631436084485537	0.026258205689277902	0.06658739595719382	0.057316702160024324	0.04489709314661574	
0.07338225483655768	0.07613457530517631	0.03451229959613265	0.10296728379406546	0.04261590420632484	0.09723803499894583	0.07620149844673203	0.07416359241826738	0.08460648852638625	0.06830427219888847	0.05001213886865743	0.09250127529331746	0.05898808075893943	0.0861776192902021	0.09075467119631155	0.0639564551794523	0.07612393681652489	0.07421410365335598	0.04776739356178608	0.09386770493884634	0.07027259860931635	0.07823487304728621	0.08330288637194008	0.06921706675714649	0.03987357160223682	0.09954136232376423	0.08627928202007909	0.06713346064078082	
0.09861119534234941	0.10097401216451876	0.05005507281850446	0.13449995773100012	0.06380104390543445	0.1248576850094877	0.10202838521045256	0.09858796590764532	0.11199707833708683	0.0916380297823597	0.07064821558630734	0.12055772827750383	0.07948187788859158	0.11432331465444051	0.12102644989080318	0.08526109882633101	0.10200486026731469	0.09859813084112148	0.07604911123327836	0.11659401582800796	0.09562488462248478	0.10299381026569542	0.11052246985750823	0.09267113410806682	0.05312424021395576	0.13275012739935452	0.11877091572862791	0.08690855081688946	
0.1229910849657347	0.1264089149759687	0.06780075878105493	0.16451094767097815	0.08910039914031317	0.149652118912081	0.12706340988000242	0.12356358393758213	0.14060502769492966	0.11412328709006835	0.0917091527069677	0.14831661282094882	0.09882023838482122	0.14327559857361186	0.1512375636981315	0.10660826671202585	0.12685297691373024	0.12370433305012744	0.10732392645531733	0.1372466037496297	0.12079256661128547	0.12787906859236178	0.13853367433930094	0.11557384002035795	0.07494529540481402	0.15997112281297776	0.15254031031335563	0.10579248886059835	
0.14834131845472737	0.15116328527072437	0.08609717292865009	0.19414151661171702	0.11587350322382561	0.17343453510436438	0.15337759639398182	0.14764873001738538	0.16909124109805826	0.13669339442535325	0.11410536537994656	0.17514028226492093	0.11876672342495745	0.17180336220071324	0.18066003397233676	0.12850824970233032	0.1527946537059538	0.14804587935429056	0.13865982530083681	0.15785687079436286	0.14725247677066028	0.15188007916122787	0.16751918158567777	0.13779794723895156	0.1013858497447119	0.18396466791234925	0.1849102525098874	0.1256524506683641	
0.17284250106131357	0.17651312151758755	0.10647411577530287	0.22233493955533018	0.1447344181762358	0.19578325954037534	0.17865627093866113	0.17245473434253483	0.19751658652382975	0.15930592677442626	0.13662296673949986	0.20187893215439554	0.13919970810021895	0.19999150959415862	0.20892987139043917	0.15121619323014118	0.17825030376670714	0.17272727272727273	0.1715838983568505	0.17736679503999322	0.17408159497877054	0.17562844751357953	0.19565217391304351	0.1606158283145305	0.12746170678336982	0.2082130117207406	0.2136294493459081	0.14805856142584342	
0.19643398629389283	0.20250095699885165	0.12715701872475826	0.250317017499366	0.17371814553269882	0.21804764916719385	0.20338673326429918	0.19764236950345584	0.2237506847647452	0.18344575961987192	0.15792668123330902	0.22946777758884546	0.15945025541230848	0.22830701307522502	0.23732103858286818	0.1738390882803198	0.20267314702308625	0.19813084112149532	0.20188137560320077	0.1986965169918321	0.19968001969109594	0.20021895658764585	0.22305443916697118	0.18394265841038254	0.15311208363724776	0.2327586206896552	0.2390629753574688	0.17275620623806492	
0.22233003820728964	0.22687252775296674	0.1483294578386978	0.2779609434440782	0.20202640466687138	0.24077588024457103	0.22927453249680205	0.22202433956663695	0.25144561446223135	0.20656739213440248	0.18184025248846805	0.25522870260159836	0.18255898808075896	0.2546272711835626	0.26753215239019645	0.19518625616601465	0.22873633049817738	0.22238742565845368	0.23175126748518718	0.22032248508189092	0.22583225647652452	0.22443050233694056	0.2502740226525393	0.2073967257613029	0.18131534159980553	0.2555206386954306	0.2651658046851232	0.19698705707617228	
