0	0.01731872504808374
1	0.138342903529458
2	0.06105664110405325
3	0.011917488485850225
4	0.06527600575423542
5	0.07779526606001635
6	0.10119919392570204
7	0.10465441156834304
8	0.01001371982850735
9	0.05418912841843415
10	0.02384018454401593
11	0.06881235383508622
12	0.08502582740816374
13	0.0681787476089509
